CaptureEventID,NumSpecies,Species,Count
ASG000cjdh,1,wildebeest,11-50
ASG000cjfa,1,wildebeest,7
ASG000cjgj,1,zebra,5
ASG000cjgk,1,wildebeest,1
ASG000cjgs,1,wildebeest,11-50
ASG000cjgu,2,wildebeest,1
ASG000cjgu,2,zebra,1
ASG000cjhb,1,wildebeest,5
ASG000cjhg,1,wildebeest,7
ASG000cjhi,1,wildebeest,4
ASG000cjhr,1,baboon,1
ASG000cjih,1,wildebeest,5
ASG000cjj5,1,zebra,1
ASG000cjjq,1,wildebeest,4
ASG000cjjr,1,zebra,1
ASG000cjjs,1,wildebeest,3
ASG000cjkc,1,impala,1
ASG000cjkn,1,wildebeest,3
ASG000cjl4,1,wildebeest,2
ASG000cjl7,1,wildebeest,3
ASG000cjlk,1,giraffe,1
ASG000cjly,1,wildebeest,5
ASG000cjm7,1,wildebeest,2
ASG000cjmc,1,wildebeest,5
ASG000cjmm,1,impala,1
ASG000cjmr,1,zebra,1
ASG000cjmu,1,baboon,2
ASG000cjn4,1,zebra,2
ASG000cjn5,1,wildebeest,6
ASG000cjna,1,wildebeest,3
ASG000cjnq,1,wildebeest,11-50
ASG000cjnt,2,wildebeest,5
ASG000cjnt,2,zebra,2
ASG000cjo2,1,wildebeest,4
ASG000cjox,1,wildebeest,3
ASG000cjpp,1,wildebeest,6
ASG000cjq1,1,warthog,1
ASG000cjq8,1,wildebeest,3
ASG000cjqw,1,wildebeest,7
ASG000cjr8,1,zebra,4
ASG000cjr9,1,wildebeest,2
ASG000cjrz,1,wildebeest,11-50
ASG000cjsc,1,wildebeest,3
ASG000cjsz,1,zebra,8
ASG000cju3,1,wildebeest,4
ASG000cjui,1,zebra,1
ASG000cjvy,1,wildebeest,3
ASG000cjwa,1,wildebeest,11-50
ASG000cjwl,1,wildebeest,4
ASG000cjwz,1,wildebeest,6
ASG000cjx7,1,wildebeest,5
ASG000cjxt,1,zebra,11-50
ASG000cjy3,1,zebra,7
ASG000cjyd,1,wildebeest,8
ASG000cjyh,1,wildebeest,1
ASG000cjyx,1,wildebeest,11-50
ASG000cjz9,1,wildebeest,8
ASG000ck07,2,impala,1
ASG000ck07,2,otherBird,1
ASG000ck09,1,zebra,4
ASG000ck0l,1,wildebeest,6
ASG000ck0y,1,zebra,1
ASG000ck15,1,wildebeest,8
ASG000ck16,1,wildebeest,3
ASG000ck2z,1,wildebeest,2
ASG000ck3b,1,wildebeest,6
ASG000ck41,1,wildebeest,4
ASG000ck49,1,impala,5
ASG000ck63,1,wildebeest,11-50
ASG000ck67,1,impala,2
ASG000ck6c,1,wildebeest,6
ASG000ck6h,1,wildebeest,6
ASG000ck6t,2,wildebeest,7
ASG000ck6t,2,zebra,1
ASG000ck6w,2,wildebeest,4
ASG000ck6w,2,zebra,4
ASG000ck6y,1,zebra,5
ASG000ck8g,2,wildebeest,6
ASG000ck8g,2,zebra,1
ASG000ck8u,1,wildebeest,10
ASG000ckax,1,wildebeest,5
ASG000ckb3,1,wildebeest,6
ASG000ckbb,1,impala,3
ASG000ckbc,1,wildebeest,11-50
ASG000ckbq,1,wildebeest,3
ASG000ckbz,1,zebra,3
ASG000ckc3,1,zebra,1
ASG000ckcv,1,wildebeest,7
ASG000ckd4,1,wildebeest,9
ASG000ckdd,1,wildebeest,6
ASG000ckdo,1,zebra,4
ASG000ckeb,1,wildebeest,7
ASG000ckfo,1,wildebeest,3
ASG000ckft,1,wildebeest,5
ASG000ckga,1,wildebeest,4
ASG000ckge,1,wildebeest,5
ASG000ckhu,1,wildebeest,4
ASG000ckhw,1,wildebeest,11-50
ASG000cki6,1,wildebeest,1
ASG000ckia,1,wildebeest,5
ASG000ckiy,1,zebra,5
ASG000ckiz,1,wildebeest,11-50
ASG000ckjj,1,zebra,1
ASG000ckk9,1,zebra,1
ASG000ckl3,1,impala,1
ASG000ckln,1,wildebeest,11-50
ASG000ckm9,1,wildebeest,11-50
ASG000ckml,1,wildebeest,11-50
ASG000ckmz,1,wildebeest,6
ASG000cknp,1,wildebeest,10
ASG000ckok,1,zebra,1
ASG000ckox,1,wildebeest,11-50
ASG000ckoz,1,zebra,1
ASG000ckpx,1,warthog,2
ASG000ckq0,1,wildebeest,2
ASG000ckq2,1,wildebeest,11-50
ASG000ckrf,1,zebra,1
ASG000ckru,1,wildebeest,11-50
ASG000cks1,1,wildebeest,1
ASG000cks3,1,wildebeest,6
ASG000cksw,1,wildebeest,4
ASG000ckt6,1,wildebeest,6
ASG000ckua,1,wildebeest,11-50
ASG000ckul,1,wildebeest,1
ASG000ckut,1,wildebeest,1
ASG000ckv1,1,zebra,1
ASG000ckvv,1,wildebeest,8
ASG000ckvx,1,wildebeest,4
ASG000ckvz,1,giraffe,1
ASG000ckw2,1,wildebeest,11-50
ASG000ckwh,1,wildebeest,11-50
ASG000cky3,1,zebra,2
ASG000ckz1,1,wildebeest,11-50
ASG000ckzc,1,wildebeest,11-50
ASG000cl0c,1,wildebeest,7
ASG000cl0u,1,zebra,2
ASG000cl1p,1,wildebeest,5
ASG000cl2k,1,wildebeest,11-50
ASG000cl3g,1,wildebeest,2
ASG000cl4j,1,wildebeest,6
ASG000cl5h,1,zebra,1
ASG000cl6h,1,wildebeest,11-50
ASG000cl6j,1,wildebeest,11-50
ASG000cl6p,1,secretaryBird,1
ASG000cl7k,1,wildebeest,7
ASG000cl7l,1,zebra,1
ASG000cl7o,1,wildebeest,11-50
ASG000cl8o,1,human,1
ASG000cl9c,1,wildebeest,11-50
ASG000cl9j,1,wildebeest,11-50
ASG000cl9w,1,hyenaSpotted,1
ASG000cl9y,1,wildebeest,2
ASG000cl9z,1,wildebeest,10
ASG000cla5,1,wildebeest,11-50
ASG000cla8,1,baboon,2
ASG000clcb,1,wildebeest,11-50
ASG000clck,1,zebra,2
ASG000clcm,1,wildebeest,11-50
ASG000cld6,1,zebra,2
ASG000clde,1,wildebeest,2
ASG000cldq,1,wildebeest,6
ASG000cldr,1,zebra,8
ASG000cle3,1,wildebeest,1
ASG000cle9,1,zebra,2
ASG000clgt,1,buffalo,1
ASG000clhp,1,gazelleGrants,1
ASG000cli8,1,wildebeest,10
ASG000cliv,1,wildebeest,11-50
ASG000cljc,1,giraffe,1
ASG000clk1,1,giraffe,2
ASG000clli,1,baboon,1
ASG000clpp,1,giraffe,1
ASG000clpv,1,warthog,3
ASG000clqp,1,warthog,1
ASG000clr1,1,otherBird,1
ASG000clsm,1,wildebeest,11-50
ASG000cltp,1,wildebeest,11-50
ASG000clv7,1,wildebeest,11-50
ASG000clzh,1,wildebeest,9
ASG000cm06,1,hartebeest,1
ASG000cm32,1,gazelleGrants,1
ASG000cm4i,1,wildebeest,11-50
ASG000cm4k,1,wildebeest,11-50
ASG000cm4l,1,wildebeest,11-50
ASG000cm4w,1,wildebeest,9
ASG000cm5i,1,wildebeest,11-50
ASG000cm93,1,buffalo,1
ASG000cman,1,buffalo,4
ASG000cmbd,1,buffalo,1
ASG000cmg1,1,buffalo,1
ASG000cmg9,1,buffalo,1
ASG000cmji,1,warthog,1
ASG000cmkc,1,warthog,1
ASG000cml0,1,topi,2
ASG000cmll,1,zebra,1
ASG000cmno,1,warthog,1
ASG000cmoh,1,zebra,1
ASG000cmr7,1,buffalo,1
ASG000cmsf,1,warthog,1
ASG000cmuw,1,elephant,7
ASG000cmx6,1,guineaFowl,1
ASG000cn7o,1,elephant,3
ASG000cn97,1,impossible,
ASG000cncb,1,guineaFowl,2
ASG000cndq,1,hartebeest,1
ASG000cndw,1,wildebeest,6
ASG000cnfr,1,wildebeest,1
ASG000cng5,1,wildebeest,11-50
ASG000cni3,1,wildebeest,1
ASG000cnip,1,wildebeest,11-50
ASG000cnkd,1,wildebeest,2
ASG000cnnz,1,wildebeest,1
ASG000cnol,1,wildebeest,1
ASG000cnpt,1,wildebeest,4
ASG000cnrl,1,wildebeest,6
ASG000cns3,1,wildebeest,11-50
ASG000cnuh,1,wildebeest,51+
ASG000cnus,1,hartebeest,1
ASG000cnva,1,wildebeest,51+
ASG000cnvb,1,hartebeest,1
ASG000cnvq,1,hartebeest,1
ASG000cnvv,1,hartebeest,2
ASG000cnwl,1,hartebeest,3
ASG000cnww,1,hartebeest,1
ASG000cnxc,1,wildebeest,11-50
ASG000cnxi,1,hartebeest,1
ASG000cnxw,1,hartebeest,1
ASG000cnyd,1,wildebeest,11-50
ASG000cnzd,1,hartebeest,2
ASG000cnzl,1,hartebeest,1
ASG000co01,1,wildebeest,51+
ASG000co05,1,hartebeest,2
ASG000co06,1,hartebeest,1
ASG000co2r,1,hartebeest,2
ASG000co3e,1,hartebeest,2
ASG000co3k,1,hartebeest,1
ASG000co4p,2,guineaFowl,1
ASG000co4p,2,mongoose,4
ASG000co51,1,hartebeest,1
ASG000co54,1,hartebeest,1
ASG000co5p,1,hartebeest,1
ASG000co6q,1,hartebeest,2
ASG000co6x,1,hartebeest,1
ASG000co7a,1,wildebeest,1
ASG000co7q,1,hartebeest,2
ASG000co9x,1,hartebeest,1
ASG000coa0,1,hartebeest,1
ASG000coa2,1,hartebeest,2
ASG000cob6,1,gazelleGrants,1
ASG000cobm,1,hartebeest,1
ASG000coc1,1,hartebeest,2
ASG000codb,1,impossible,
ASG000codc,1,hartebeest,1
ASG000codn,1,hartebeest,1
ASG000codu,1,hartebeest,1
ASG000coec,1,hartebeest,1
ASG000coed,1,hartebeest,1
ASG000coep,1,hartebeest,1
ASG000coew,1,hartebeest,2
ASG000cof4,1,hartebeest,1
ASG000cogj,1,hartebeest,1
ASG000cogp,1,hartebeest,1
ASG000coi6,1,hartebeest,1
ASG000coi9,1,hartebeest,4
ASG000coj1,1,hartebeest,1
ASG000coka,1,hartebeest,1
ASG000cokk,1,hartebeest,1
ASG000cokv,1,hartebeest,1
ASG000col9,1,hartebeest,1
ASG000com1,1,hartebeest,1
ASG000com6,1,hartebeest,1
ASG000como,1,hartebeest,1
ASG000cop3,1,hartebeest,1
ASG000copo,1,hartebeest,1
ASG000copu,1,hartebeest,1
ASG000coqf,1,hartebeest,2
ASG000coqk,1,hartebeest,2
ASG000cos7,1,hartebeest,1
ASG000cos8,1,hartebeest,1
ASG000cot6,1,hartebeest,1
ASG000covc,1,hartebeest,1
ASG000covd,1,hartebeest,1
ASG000covr,1,hartebeest,1
ASG000cow1,1,hartebeest,1
ASG000coxh,1,hartebeest,1
ASG000coxv,1,hartebeest,1
ASG000coyi,1,hartebeest,1
ASG000coyk,1,hartebeest,1
ASG000cp04,1,gazelleGrants,1
ASG000cp0c,1,hartebeest,1
ASG000cp0h,1,hartebeest,2
ASG000cp0u,1,hartebeest,3
ASG000cp14,1,hartebeest,1
ASG000cp16,1,hartebeest,2
ASG000cp25,1,guineaFowl,2
ASG000cp2i,1,hartebeest,1
ASG000cp2p,1,wildebeest,11-50
ASG000cp2t,1,hartebeest,2
ASG000cp2x,1,hartebeest,1
ASG000cp3h,1,wildebeest,11-50
ASG000cp3o,1,hartebeest,1
ASG000cp4i,1,hartebeest,1
ASG000cp4q,1,hartebeest,2
ASG000cp4x,1,hartebeest,1
ASG000cp58,1,hartebeest,1
ASG000cp5e,1,hartebeest,1
ASG000cp5i,1,hartebeest,1
ASG000cp7d,1,hartebeest,1
ASG000cp7z,2,guineaFowl,1
ASG000cp7z,2,otherBird,2
ASG000cp89,1,wildebeest,1
ASG000cp8g,1,hartebeest,1
ASG000cp8i,1,hartebeest,1
ASG000cp9e,1,hartebeest,1
ASG000cp9i,1,hartebeest,1
ASG000cp9r,1,hartebeest,2
ASG000cp9z,1,hartebeest,1
ASG000cpad,1,hartebeest,1
ASG000cpao,1,hartebeest,1
ASG000cpbb,1,wildebeest,3
ASG000cpbo,1,hartebeest,1
ASG000cpdk,1,hartebeest,1
ASG000cpf8,1,hartebeest,1
ASG000cpfu,1,hartebeest,1
ASG000cpgu,1,hartebeest,1
ASG000cphk,1,hartebeest,1
ASG000cpi4,1,hartebeest,1
ASG000cpjq,1,guineaFowl,2
ASG000cpjs,1,hartebeest,1
ASG000cpjv,1,hartebeest,1
ASG000cpk7,1,topi,1
ASG000cpki,1,hartebeest,1
ASG000cpkq,1,hartebeest,1
ASG000cpkz,1,hartebeest,1
ASG000cpld,1,hartebeest,1
ASG000cpm9,1,hartebeest,1
ASG000cpn1,1,hartebeest,1
ASG000cpn9,1,hartebeest,1
ASG000cpo2,1,guineaFowl,1
ASG000cpo7,1,guineaFowl,2
ASG000cppa,1,hartebeest,1
ASG000cppb,1,hartebeest,1
ASG000cppj,1,hartebeest,1
ASG000cpqn,1,hartebeest,1
ASG000cprq,1,hartebeest,1
ASG000cps5,1,hartebeest,2
ASG000cpsg,1,hartebeest,1
ASG000cpub,1,hartebeest,1
ASG000cpux,1,hartebeest,1
ASG000cpvy,1,hartebeest,2
ASG000cpwa,1,hartebeest,1
ASG000cpwd,1,hartebeest,1
ASG000cpwj,1,hartebeest,2
ASG000cpx6,1,gazelleGrants,1
ASG000cpx8,1,hartebeest,1
ASG000cpxj,1,hartebeest,1
ASG000cpxn,1,hartebeest,1
ASG000cpy3,1,hartebeest,1
ASG000cpzl,1,hartebeest,1
ASG000cq09,1,hartebeest,1
ASG000cq0b,1,hartebeest,1
ASG000cq0k,1,hartebeest,1
ASG000cq0n,1,topi,1
ASG000cq0o,1,gazelleThomsons,1
ASG000cq0r,1,hartebeest,2
ASG000cq1d,1,hartebeest,1
ASG000cq1j,1,hartebeest,1
ASG000cq1k,1,hartebeest,1
ASG000cq22,1,hartebeest,1
ASG000cq2d,1,hartebeest,1
ASG000cq2g,1,impossible,
ASG000cq2q,1,hartebeest,1
ASG000cq30,1,hartebeest,1
ASG000cq3p,1,hartebeest,2
ASG000cq3x,1,hartebeest,1
ASG000cq4l,1,buffalo,11-50
ASG000cq4q,1,hartebeest,1
ASG000cq4r,1,hartebeest,1
ASG000cq4w,1,hartebeest,1
ASG000cq52,1,hartebeest,2
ASG000cq57,1,hartebeest,1
ASG000cq7e,1,hartebeest,1
ASG000cq8x,1,hartebeest,1
ASG000cq8y,1,hartebeest,1
ASG000cq9q,1,hartebeest,1
ASG000cqa6,1,hartebeest,1
ASG000cqbs,1,hartebeest,1
ASG000cqbu,1,hartebeest,1
ASG000cqbv,1,hartebeest,1
ASG000cqch,1,hartebeest,1
ASG000cqdb,1,hartebeest,1
ASG000cqdf,1,hartebeest,1
ASG000cqdu,1,hartebeest,1
ASG000cqej,1,buffalo,2
ASG000cqes,1,hartebeest,1
ASG000cqfi,1,hartebeest,1
ASG000cqfv,1,hartebeest,1
ASG000cqh2,1,hartebeest,1
ASG000cqh4,1,hartebeest,1
ASG000cqhb,1,hartebeest,1
ASG000cqi8,1,hartebeest,1
ASG000cqil,1,hartebeest,1
ASG000cqio,1,hartebeest,1
ASG000cqj2,1,hartebeest,1
ASG000cqji,1,hartebeest,1
ASG000cqks,1,hartebeest,1
ASG000cqku,1,hartebeest,1
ASG000cqld,1,hartebeest,1
ASG000cqlo,1,buffalo,5
ASG000cqm8,1,hartebeest,1
ASG000cqmf,1,hartebeest,1
ASG000cqni,1,hartebeest,1
ASG000cqnq,1,hartebeest,1
ASG000cr4v,1,otherBird,1
ASG000crck,1,hyenaSpotted,2
ASG000crn4,1,buffalo,1
ASG000crn8,1,hartebeest,1
ASG000croy,1,buffalo,1
ASG000crqc,1,hartebeest,1
ASG000crqg,1,hippopotamus,1
ASG000crqi,1,buffalo,1
ASG000crqm,1,buffalo,1
ASG000crqr,1,hyenaSpotted,1
ASG000crr0,1,wildebeest,11-50
ASG000crr2,1,wildebeest,51+
ASG000crs3,1,porcupine,1
ASG000crs7,1,wildebeest,4
ASG000crss,1,wildebeest,10
ASG000crt8,1,wildebeest,51+
ASG000crta,1,wildebeest,51+
ASG000crtc,1,warthog,1
ASG000crtf,1,wildebeest,10
ASG000crtg,1,wildebeest,11-50
ASG000crtj,1,wildebeest,11-50
ASG000crtk,1,wildebeest,3
ASG000crtv,1,wildebeest,11-50
ASG000cruw,1,wildebeest,51+
ASG000crwj,1,wildebeest,51+
ASG000crwn,1,elephant,2
ASG000crwr,1,wildebeest,4
ASG000crxd,1,wildebeest,5
ASG000crxq,1,wildebeest,11-50
ASG000crxw,1,wildebeest,1
ASG000cry0,1,wildebeest,51+
ASG000cry2,1,wildebeest,11-50
ASG000cryi,1,giraffe,4
ASG000crz3,1,wildebeest,51+
ASG000crzn,1,wildebeest,5
ASG000cs32,1,hyenaSpotted,1
ASG000cs3n,1,otherBird,1
ASG000cs3u,1,elephant,1
ASG000cs4b,1,zebra,1
ASG000cs4i,1,human,1
ASG000cs4x,1,wildebeest,7
ASG000cs50,1,wildebeest,2
ASG000cs5d,2,wildebeest,1
ASG000cs5d,2,zebra,3
ASG000cs6y,1,zebra,3
ASG000cs7e,1,elephant,2
ASG000cs7f,1,zebra,6
ASG000cs8d,1,human,1
ASG000cs8g,1,rhinoceros,1
ASG000cs96,2,wildebeest,5
ASG000cs96,2,zebra,2
ASG000cs9d,1,reedbuck,2
ASG000csh6,1,otherBird,1
ASG000csis,1,otherBird,1
ASG000csq1,1,otherBird,1
ASG000csr5,1,otherBird,1
ASG000cssd,1,wildebeest,2
ASG000cstm,1,otherBird,2
ASG000csuh,1,guineaFowl,4
ASG000csui,1,guineaFowl,4
ASG000cszg,1,otherBird,1
ASG000ct17,1,guineaFowl,9
ASG000ct3l,1,guineaFowl,11-50
ASG000ct57,1,guineaFowl,4
ASG000ct5g,1,guineaFowl,3
ASG000ct5s,1,otherBird,3
ASG000ct6a,1,otherBird,2
ASG000ct9g,1,guineaFowl,3
ASG000cta2,1,otherBird,2
ASG000ctav,1,human,1
ASG000ctbl,1,guineaFowl,4
ASG000ctfy,1,otherBird,1
ASG000ctgs,1,otherBird,5
ASG000cthh,1,otherBird,3
ASG000ctmt,1,buffalo,1
ASG000ctng,1,wildebeest,2
ASG000ctno,2,buffalo,11-50
ASG000ctno,2,otherBird,1
ASG000ctnz,1,zebra,4
ASG000cto3,1,zebra,3
ASG000ctog,1,wildebeest,2
ASG000ctpd,1,zebra,2
ASG000ctqe,1,wildebeest,2
ASG000ctrj,1,human,1
ASG000cttn,1,wildebeest,2
ASG000ctty,1,wildebeest,1
ASG000ctx7,1,wildebeest,3
ASG000ctxe,1,wildebeest,1
ASG000cty1,1,wildebeest,4
ASG000ctyf,1,wildebeest,11-50
ASG000ctz9,1,impossible,
ASG000cu12,1,wildebeest,8
ASG000cu22,1,buffalo,11-50
ASG000cu2n,1,wildebeest,2
ASG000cu2t,1,zebra,5
ASG000cu38,2,buffalo,1
ASG000cu38,2,otherBird,2
ASG000cu3d,1,wildebeest,1
ASG000cu5o,1,wildebeest,8
ASG000cu7m,1,wildebeest,1
ASG000cuaq,1,warthog,1
ASG000cud8,1,wildebeest,1
ASG000cuey,1,wildebeest,1
ASG000cuf3,1,wildebeest,2
ASG000cufr,1,zebra,4
ASG000cugk,1,zebra,1
ASG000cuoe,1,wildebeest,1
ASG000cupg,1,zebra,2
ASG000cuqt,1,wildebeest,1
ASG000cuqw,1,zebra,3
ASG000cur0,1,zebra,1
ASG000cura,1,zebra,1
ASG000curx,1,wildebeest,2
ASG000cus6,1,wildebeest,1
ASG000cush,1,wildebeest,8
ASG000cut1,1,wildebeest,3
ASG000cuti,1,buffalo,11-50
ASG000cutk,1,zebra,2
ASG000cutz,1,buffalo,1
ASG000cuws,1,impossible,
ASG000cuy2,1,wildebeest,5
ASG000cuy8,1,wildebeest,1
ASG000cuyd,1,zebra,2
ASG000cuzg,1,wildebeest,1
ASG000cuzh,1,zebra,2
ASG000cuzz,1,wildebeest,1
ASG000cv00,1,zebra,3
ASG000cv8h,1,otherBird,1
ASG000cv8o,1,human,1
ASG000cv9k,1,otherBird,11-50
ASG000cwwu,1,otherBird,2
ASG000cwy5,1,wildebeest,3
ASG000cx2w,1,wildebeest,3
ASG000cx3d,1,wildebeest,1
ASG000cx49,1,zebra,2
ASG000cx4d,1,zebra,1
ASG000cx6k,1,otherBird,1
ASG000cxar,1,human,1
ASG000cxbn,1,otherBird,1
ASG000cxcr,2,wildebeest,1
ASG000cxcr,2,zebra,4
ASG000cxls,1,cheetah,1
ASG000cxnr,2,wildebeest,1
ASG000cxnr,2,zebra,2
ASG000cxtx,1,guineaFowl,1
ASG000cy3f,1,wildebeest,2
ASG000cy3i,1,otherBird,1
ASG000cy60,1,wildebeest,8
ASG000cy6e,1,wildebeest,2
ASG000cy6o,2,wildebeest,4
ASG000cy6o,2,zebra,1
ASG000cy7q,1,wildebeest,1
ASG000cy7y,1,wildebeest,5
ASG000cy9d,1,wildebeest,1
ASG000cy9t,1,wildebeest,6
ASG000cyaf,1,wildebeest,6
ASG000cyaj,1,wildebeest,7
ASG000cyb5,1,buffalo,11-50
ASG000cybq,1,wildebeest,3
ASG000cybr,1,wildebeest,6
ASG000cyc9,1,wildebeest,6
ASG000cyd9,1,wildebeest,6
ASG000cyde,1,wildebeest,7
ASG000cyep,1,wildebeest,3
ASG000cyg2,1,wildebeest,3
ASG000cyib,1,wildebeest,4
ASG000cyie,1,wildebeest,1
ASG000cyig,1,wildebeest,10
ASG000cyj9,1,wildebeest,7
ASG000cyjp,1,wildebeest,5
ASG000cylc,1,wildebeest,2
ASG000cymr,1,wildebeest,4
ASG000cynp,1,wildebeest,3
ASG000cynt,1,wildebeest,5
ASG000cyoc,1,zebra,2
ASG000cyod,1,wildebeest,8
ASG000cyof,1,zebra,3
ASG000cyow,1,wildebeest,11-50
ASG000cyoz,1,wildebeest,11-50
ASG000cypa,1,wildebeest,11-50
ASG000cyqt,1,wildebeest,6
ASG000cyqx,1,wildebeest,1
ASG000cyrp,1,wildebeest,4
ASG000cys9,1,warthog,4
ASG000cyt8,1,giraffe,1
ASG000cyth,1,wildebeest,1
ASG000cytu,1,zebra,1
ASG000cytw,1,wildebeest,3
ASG000cytz,1,zebra,1
ASG000cyuq,1,human,1
ASG000cyvf,1,wildebeest,9
ASG000cywl,1,hartebeest,1
ASG000cywy,1,wildebeest,7
ASG000cyzv,1,hartebeest,5
ASG000cyzw,1,gazelleGrants,1
ASG000cz02,1,zebra,3
ASG000cz0w,1,hartebeest,1
ASG000cz0y,1,gazelleThomsons,9
ASG000cz23,1,hartebeest,3
ASG000cz2a,1,hartebeest,6
ASG000cz2e,1,hartebeest,3
ASG000cz2g,1,elephant,1
ASG000cz43,1,hartebeest,6
ASG000cz44,1,hartebeest,7
ASG000cz4q,1,hartebeest,6
ASG000cz57,1,hartebeest,1
ASG000cz5d,1,wildebeest,9
ASG000cz6n,1,gazelleGrants,1
ASG000cz6v,1,hartebeest,1
ASG000cz7k,1,wildebeest,2
ASG000cz7q,1,elephant,1
ASG000cz7v,1,hartebeest,2
ASG000cz8r,1,wildebeest,10
ASG000czb6,1,gazelleGrants,1
ASG000czb7,1,gazelleThomsons,5
ASG000czbb,1,hartebeest,1
ASG000czc3,1,hartebeest,3
ASG000czd3,1,hartebeest,1
ASG000czdm,1,hartebeest,2
ASG000czdp,1,wildebeest,6
ASG000czeo,1,zebra,11-50
ASG000czfe,1,zebra,11-50
ASG000czfm,1,zebra,3
ASG000czfq,1,eland,4
ASG000czis,1,buffalo,1
ASG000czk3,1,zebra,11-50
ASG000czkb,1,zebra,11-50
ASG000czke,1,zebra,3
ASG000czkh,1,zebra,6
ASG000czkq,1,zebra,3
ASG000czkv,1,warthog,1
ASG000czm2,1,zebra,11-50
ASG000czm7,1,hartebeest,1
ASG000czm9,2,wildebeest,7
ASG000czm9,2,zebra,11-50
ASG000czma,1,zebra,6
ASG000czo6,1,elephant,1
ASG000d07o,1,warthog,1
ASG000d0cb,1,human,1
ASG000d0ok,1,elephant,1
ASG000d0w6,1,elephant,1
ASG000d11s,1,wildebeest,5
ASG000d168,1,wildebeest,6
ASG000d1mi,1,otherBird,1
ASG000d1zb,1,wildebeest,3
ASG000d2xk,1,wildebeest,5
ASG000d2xl,1,wildebeest,3
ASG000d2xt,1,wildebeest,11-50
ASG000d2zp,1,buffalo,1
ASG000d30v,1,wildebeest,10
ASG000d31e,1,wildebeest,11-50
ASG000d31j,1,wildebeest,4
ASG000d32a,1,wildebeest,11-50
ASG000d346,1,wildebeest,11-50
ASG000d3ah,1,impala,4
ASG000d3az,1,impala,4
ASG000d3b5,1,impala,4
ASG000d3be,1,wildebeest,11-50
ASG000d3bh,1,zebra,2
ASG000d3c8,1,impala,1
ASG000d3d8,1,topi,1
ASG000d3ex,1,wildebeest,4
ASG000d3f3,1,wildebeest,1
ASG000d3fe,1,buffalo,1
ASG000d3ft,1,baboon,1
ASG000d3ge,1,impala,1
ASG000d3gi,1,human,1
ASG000d3h6,1,impala,3
ASG000d3i3,1,impala,2
ASG000d3id,1,topi,1
ASG000d3jj,1,hartebeest,1
ASG000d3lv,1,giraffe,1
ASG000d3m8,1,buffalo,11-50
ASG000d3mg,1,human,1
ASG000d3mr,1,impala,5
ASG000d3mw,1,giraffe,1
ASG000d3n9,2,giraffe,1
ASG000d3n9,2,otherBird,2
ASG000d3nz,1,zebra,11-50
ASG000d3o1,1,impala,7
ASG000d3oe,1,hippopotamus,1
ASG000d3ok,1,hippopotamus,2
ASG000d3ox,1,wildebeest,6
ASG000d3pr,1,wildebeest,1
ASG000d3r7,1,wildebeest,11-50
ASG000d3rs,1,buffalo,7
ASG000d3rz,1,wildebeest,5
ASG000d3s1,2,buffalo,8
ASG000d3s1,2,warthog,2
ASG000d3sm,1,zebra,3
ASG000d3t8,1,warthog,1
ASG000d3tp,1,baboon,2
ASG000d3up,1,wildebeest,3
ASG000d3uq,1,zebra,4
ASG000d3wh,1,wildebeest,4
ASG000d3x0,1,wildebeest,1
ASG000d3xa,1,buffalo,11-50
ASG000d3xt,1,zebra,4
ASG000d3yd,1,wildebeest,11-50
ASG000d3z3,1,zebra,2
ASG000d3zn,1,wildebeest,9
ASG000d3zp,1,hyenaSpotted,1
ASG000d41a,1,wildebeest,7
ASG000d41s,1,wildebeest,6
ASG000d42h,1,wildebeest,3
ASG000d42r,1,wildebeest,4
ASG000d42x,1,zebra,3
ASG000d433,1,wildebeest,4
ASG000d43q,1,zebra,5
ASG000d44f,1,impala,3
ASG000d44x,1,buffalo,11-50
ASG000d45d,1,buffalo,1
ASG000d45r,1,hippopotamus,1
ASG000d460,1,wildebeest,4
ASG000d47g,1,wildebeest,2
ASG000d47v,1,zebra,2
ASG000d488,1,wildebeest,11-50
ASG000d49f,1,human,1
ASG000d49g,1,wildebeest,11-50
ASG000d49s,1,wildebeest,9
ASG000d4a5,1,wildebeest,5
ASG000d4ak,1,wildebeest,7
ASG000d4av,1,wildebeest,11-50
ASG000d4b0,1,wildebeest,5
ASG000d4bj,1,wildebeest,6
ASG000d4bu,1,zebra,1
ASG000d4bv,1,wildebeest,11-50
ASG000d4bz,1,wildebeest,11-50
ASG000d4d1,1,wildebeest,11-50
ASG000d4d6,2,wildebeest,10
ASG000d4d6,2,zebra,2
ASG000d4es,1,wildebeest,6
ASG000d4ex,2,wildebeest,8
ASG000d4ex,2,zebra,1
ASG000d4f3,1,wildebeest,11-50
ASG000d4g6,1,wildebeest,11-50
ASG000d4gt,1,wildebeest,11-50
ASG000d4gx,1,wildebeest,2
ASG000d4h6,1,hartebeest,1
ASG000d4hw,1,reedbuck,1
ASG000d4i3,1,wildebeest,11-50
ASG000d4ia,1,reedbuck,1
ASG000d4ih,1,wildebeest,11-50
ASG000d4ij,1,wildebeest,9
ASG000d4l7,1,gazelleThomsons,1
ASG000d4lg,1,wildebeest,3
ASG000d4m1,1,wildebeest,1
ASG000d4mu,1,wildebeest,6
ASG000d4my,1,wildebeest,3
ASG000d4n6,1,wildebeest,5
ASG000d4ng,1,otherBird,10
ASG000d4nh,1,wildebeest,3
